7,679
26,448
7,679
7,679
7,679
7,679
7,679
7,679
7,679
9,237
7,679
$14,022
7,679
7,679
7,679
7,679
0
7,679
7,679
$10,990
7,679
7,679
12,791
$45,000
7,679
$21,666
$2,538
20,042
7,679
7,679
$1,230
7,679
$0
33,102
7,679
7,679
7,679
7,679
0
7,679
2,046
7,679
7,679
7,679
5,609
7,679
7,679
$0
31,000
12,637
7,679
$16,747
12,429
7,679
7,679
7,679
7,679
7,679
$25,266
7,679
0
7,679
$4,795
12,000
6,599
7,679
108
6,390
15,654
$24,004
$9,307
7,679
7,679
7,679
7,679
9,809
$36,661
3,627
450,000
7,679
$1,846
0
7,679
826
4,665
7,679
7,679
7,679
$30,189
7,679
7,679
7,679
7,679
7,679
7,679
7,679
7,679
7,679
7,679
7,679
$10,837
0
$0
7,679
$0
$50,009
0
7,679
7,679
7,679
$15,100
7,679
3,254
7,679
7,679
7,679
7,679
7,679
7,679
7,679
7,679
7,679
$8,430
7,679
$7,433
7,237
$0
7,679
$0
7,679
$22,209
7,679
23,964
7,679
$15,520
7,679
7,679
7,679
$0
$12,359
7,679
$98,000
